year,district_code,district,party,candidate,incumbent,pct_lag,province_code,province,province_abbr,region,region_lag,natl_lag,incumbent_last,quebec
2021,11004,Malpeque,Conservative,Jody Sanderson,N,0.256434741,11,Prince Edward Island,PE,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,11004,Malpeque,Green,Anna Keenan,N,0.26489865,11,Prince Edward Island,PE,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,11004,Malpeque,Liberal,Heath MacDonald,N,0.41377664,11,Prince Edward Island,PE,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,11004,Malpeque,NDP,Michelle Neill,N,0.064889969,11,Prince Edward Island,PE,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,11004,Malpeque,People's,Christopher Landry,N,0,11,Prince Edward Island,PE,Atlantic,0.01191811,0.0161848,Liberal,FALSE
2021,12001,Cape Breton—Canso,Conservative,Fiona MacLeod,N,0.345156032,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,12001,Cape Breton—Canso,Green,Heather Warner,N,0.077340475,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,12001,Cape Breton—Canso,Liberal,Mike Kelloway,Y,0.388775035,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,12001,Cape Breton—Canso,NDP,Jana Reddick,N,0.147973917,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,12001,Cape Breton—Canso,People's,Brad Grandy,N,0.021541686,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Open,FALSE
2021,12002,Central Nova,Conservative,Steve Cotter,N,0.29685181,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12002,Central Nova,Green,Katerina Nikas,N,0.078210029,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12002,Central Nova,Liberal,Sean Fraser,Y,0.465887115,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12002,Central Nova,NDP,Betsy MacDonald,N,0.130559928,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12002,Central Nova,People's,Al Muir,N,0.021092872,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,12003,Cumberland—Colchester,Conservative,Stephen Ellis,N,0.356853685,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,12003,Cumberland—Colchester,Green,TBD,N,0.132343234,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,12003,Cumberland—Colchester,Liberal,Lenore Zann,N,0.366820682,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,12003,Cumberland—Colchester,NDP,Daniel Osborne,N,0.119933993,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,12003,Cumberland—Colchester,People's,Bill Archer,N,0.013377338,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Open,FALSE
2021,12004,Dartmouth—Cole Harbour,Conservative,Troy Myers,N,0.161460962,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12004,Dartmouth—Cole Harbour,Green,Rana Zaman,N,0.098693434,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12004,Dartmouth—Cole Harbour,Liberal,Darren Fisher,Y,0.453447728,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12004,Dartmouth—Cole Harbour,NDP,Kevin Payne,N,0.269818127,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12004,Dartmouth—Cole Harbour,People's,Michelle Lindsay,N,0.016579749,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,12005,Halifax,Conservative,Cameron Ells,N,0.115798536,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12005,Halifax,Green,Jo-Ann Roberts,N,0.143725786,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12005,Halifax,Liberal,Andy Fillmore,Y,0.424756063,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12005,Halifax,NDP,Lisa Roberts,N,0.300383843,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12005,Halifax,People's,Alex Hebert,N,0.011353853,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,12006,Halifax West,Conservative,Eleanor Humphries,N,0.192946631,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12006,Halifax West,Green,Richard Zurawski,N,0.120591644,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12006,Halifax West,Liberal,Lena Diab,N,0.494600511,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12006,Halifax West,NDP,Jonathan Roberts,N,0.191861214,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12006,Halifax West,People's,Julie Scott,N,0,12,Nova Scotia,NS,Atlantic,0.01191811,0.0161848,Liberal,FALSE
2021,12007,Kings—Hants,Conservative,Mark Parent,N,0.247834957,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,12007,Kings—Hants,Green,TBD,N,0.125510034,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,12007,Kings—Hants,Liberal,Kody Blois,Y,0.433133483,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,12007,Kings—Hants,NDP,Stephen Schneider,N,0.171829461,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,12007,Kings—Hants,People's,Steven Ford,N,0.016362728,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Open,FALSE
2021,12008,Sackville—Preston—Chezzetcook,Conservative,Angela Conrad,N,0.226315683,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12008,Sackville—Preston—Chezzetcook,Green,Anthony Edmonds,N,0.11557018,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12008,Sackville—Preston—Chezzetcook,Liberal,Darrell Samson,Y,0.4022246,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12008,Sackville—Preston—Chezzetcook,NDP,Jenna Chisholm,N,0.239417001,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12008,Sackville—Preston—Chezzetcook,People's,Earl Gosse,N,0.016472536,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,12009,South Shore—St. Margarets,Conservative,Rick Perkins,N,0.280741841,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,12009,South Shore—St. Margarets,Green,Thomas Trappenberg,N,0.11557942,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,12009,South Shore—St. Margarets,Liberal,Bernadette Jordan,Y,0.41673331,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,12009,South Shore—St. Margarets,NDP,Olivia Dorey,N,0.159202559,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,12009,South Shore—St. Margarets,People's,Sean Thomas,N,0.012700407,12,Nova Scotia,NS,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,12010,Sydney—Victoria,Conservative,Eddie Orrell,N,0.276765685,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,12010,Sydney—Victoria,Green,Mark Embrett,N,0.055441883,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,12010,Sydney—Victoria,Liberal,Jaime Battiste,Y,0.309034882,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,12010,Sydney—Victoria,NDP,Jeff Ward,N,0.200813509,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,12010,Sydney—Victoria,People's,Ronald Angus Barron,N,0,12,Nova Scotia,NS,Atlantic,0.01191811,0.0161848,Open,FALSE
2021,12011,West Nova,Conservative,Chris d'Entremont,Y,0.392965511,12,Nova Scotia,NS,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,12011,West Nova,Green,Sara Adams,N,0.126907133,12,Nova Scotia,NS,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,12011,West Nova,Liberal,Alxys Chamberlain,N,0.363797598,12,Nova Scotia,NS,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,12011,West Nova,NDP,Cheryl Burbidge,N,0.107055857,12,Nova Scotia,NS,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,12011,West Nova,People's,Scott Spidle,N,0,12,Nova Scotia,NS,Atlantic,0.01191811,0.0161848,Open,FALSE
2021,13001,Acadie—Bathurst,Conservative,Jean-Paul Lanteigne,N,0.215026068,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13001,Acadie—Bathurst,Green,Rachel Johns,N,0.088839499,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13001,Acadie—Bathurst,Liberal,Serge Cormier,Y,0.551419729,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13001,Acadie—Bathurst,NDP,TBD,N,0.144714704,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13001,Acadie—Bathurst,People's,Kenneth Langford,N,0,13,New Brunswick,NB,Atlantic,0.01191811,0.0161848,Liberal,FALSE
2021,13002,Beauséjour,Conservative,Shelley Mitchell,N,0.175803297,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13002,Beauséjour,Green,Stella Girouard,N,0.266461768,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13002,Beauséjour,Liberal,Dominic LeBlanc,Y,0.464710813,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13002,Beauséjour,NDP,Evelyne Godfrey,N,0.073391078,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13002,Beauséjour,People's,Jack Minor,N,0.019633045,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13003,Fredericton,Conservative,Andrea Johnson,N,0.303811047,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13003,Fredericton,Green,Nicole O'Byrne,N,0.336780748,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13003,Fredericton,Liberal,Jenica Atwin,Y,0.2741201,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13003,Fredericton,NDP,Shawn Oldenburg,N,0.059624765,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13003,Fredericton,People's,Sharon Bradley-Munn,N,0.015705641,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13004,Fundy Royal,Conservative,Rob Moore,Y,0.460243391,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13004,Fundy Royal,Green,TBD,N,0.149549809,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13004,Fundy Royal,Liberal,Whitney Dykeman,N,0.255581137,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13004,Fundy Royal,NDP,Josh Floyd,N,0.098754266,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13004,Fundy Royal,People's,Wayne Wheeler,N,0.025675287,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13005,Madawaska—Restigouche,Conservative,Shawn Beaulieu,N,0.284342453,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13005,Madawaska—Restigouche,Green,TBD,N,0.148684325,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13005,Madawaska—Restigouche,Liberal,René Arseneault,Y,0.502799617,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13005,Madawaska—Restigouche,NDP,TBD,N,0.064173605,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13005,Madawaska—Restigouche,People's,Nancy Mercier,N,0,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13006,Miramichi—Grand Lake,Conservative,Jake Stewart,N,0.357014856,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13006,Miramichi—Grand Lake,Green,Patty Deitch,N,0.113127926,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13006,Miramichi—Grand Lake,Liberal,Lisa Harris,N,0.367709116,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13006,Miramichi—Grand Lake,NDP,TBD,N,0.083097289,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13006,Miramichi—Grand Lake,People's,Ron Nowlan,N,0.034077114,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13007,Moncton—Riverview—Dieppe,Conservative,Darlene Smith,N,0.235393996,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13007,Moncton—Riverview—Dieppe,Green,Richard Dunn,N,0.179188855,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13007,Moncton—Riverview—Dieppe,Liberal,Ginette Petitpas Taylor,Y,0.429516863,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13007,Moncton—Riverview—Dieppe,NDP,Serge Landry,N,0.118931852,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13007,Moncton—Riverview—Dieppe,People's,Lorliee Carrier,N,0.024272594,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13008,New Brunswick Southwest,Conservative,John Williamson,Y,0.491459902,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13008,New Brunswick Southwest,Green,John Reist,N,0.135226641,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13008,New Brunswick Southwest,Liberal,Jason Hickey,N,0.255444944,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13008,New Brunswick Southwest,NDP,Richard Warren,N,0.082141594,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13008,New Brunswick Southwest,People's,Meryl Sarty,N,0.030673607,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13009,Saint John—Rothesay,Conservative,Mel Norton,N,0.339514702,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Liberal,FALSE
2021,13009,Saint John—Rothesay,Green,Ann McAllister,N,0.100962354,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Liberal,FALSE
2021,13009,Saint John—Rothesay,Liberal,Wayne Long,Y,0.374348532,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Liberal,FALSE
2021,13009,Saint John—Rothesay,NDP,Don Paulin,N,0.122318377,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Liberal,FALSE
2021,13009,Saint John—Rothesay,People's,Nicholas Pereira,N,0.030543233,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Liberal,FALSE
2021,13010,Tobique—Mactaquac,Conservative,Richard Bragdon,Y,0.503363786,13,New Brunswick,NB,Atlantic,0.286271101,0.343364053,Open,FALSE
2021,13010,Tobique—Mactaquac,Green,Anthony Martin,N,0.141305201,13,New Brunswick,NB,Atlantic,0.122740927,0.06546777,Open,FALSE
2021,13010,Tobique—Mactaquac,Liberal,Cully Robinson,N,0.252113819,13,New Brunswick,NB,Atlantic,0.408894544,0.331229308,Open,FALSE
2021,13010,Tobique—Mactaquac,NDP,Meriet Gray Miller,N,0.078715217,13,New Brunswick,NB,Atlantic,0.158314034,0.159800846,Open,FALSE
2021,13010,Tobique—Mactaquac,People's,Daniel Waggoner,N,0.024501976,13,New Brunswick,NB,Atlantic,0.011918108,0.016184797,Open,FALSE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,Bloc,Sylvie Bérubé,Y,0.361132171,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,Conservative,Steve Corriveau,N,0.165529441,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,Green,Didier Pilon,N,0.036359616,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,Liberal,Lise Kistabish,N,0.283137478,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,NDP,Pauline Lameboy,N,0.129643669,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
2021,24001,Abitibi—Baie-James—Nunavik—Eeyou,People's,Michaël Cloutier,N,0.011972454,24,Quebec,QC,Quebec,0.014693285,0.016184797,Open,TRUE
2021,24002,Abitibi—Témiscamingue,Bloc,Sébastien Lemire,Y,0.454650583,24,Quebec,QC,Quebec,0.323744298,0.076332572,Open,TRUE
2021,24002,Abitibi—Témiscamingue,Conservative,Luis Gonzalez Venegas,N,0.15027415,24,Quebec,QC,Quebec,0.159805552,0.343364053,Open,TRUE
2021,24002,Abitibi—Témiscamingue,Green,TBD,N,0.036247632,24,Quebec,QC,Quebec,0.045145831,0.06546777,Open,TRUE
2021,24002,Abitibi—Témiscamingue,Liberal,William Legault-Lacasse,N,0.247572525,24,Quebec,QC,Quebec,0.342784113,0.331229308,Open,TRUE
2021,24002,Abitibi—Témiscamingue,NDP,Bethany Stewart,N,0.10154521,24,Quebec,QC,Quebec,0.108398077,0.159800846,Open,TRUE
2021,24002,Abitibi—Témiscamingue,People's,Eric Lacroix,N,0.009709899,24,Quebec,QC,Quebec,0.014693285,0.016184797,Open,TRUE
2021,24003,Ahuntsic-Cartierville,Bloc,Anna Simonyan,N,0.217270599,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
2021,24003,Ahuntsic-Cartierville,Conservative,Steven Duarte,N,0.072816679,24,Quebec,QC,Quebec,0.159805552,0.343364053,Liberal,TRUE
2021,24003,Ahuntsic-Cartierville,Green,Luc Joli-Coeur,N,0.060822703,24,Quebec,QC,Quebec,0.045145831,0.06546777,Liberal,TRUE
2021,24003,Ahuntsic-Cartierville,Liberal,Mélanie Joly,Y,0.524468799,24,Quebec,QC,Quebec,0.342784113,0.331229308,Liberal,TRUE
2021,24003,Ahuntsic-Cartierville,NDP,Ghada Chaabi,N,0.114024423,24,Quebec,QC,Quebec,0.108398077,0.159800846,Liberal,TRUE
2021,24003,Ahuntsic-Cartierville,People's,Manon Chevalier,N,0.010596796,24,Quebec,QC,Quebec,0.014693285,0.016184797,Liberal,TRUE
2021,24004,Alfred-Pellan,Bloc,Isabel Dion,N,0.286306137,24,Quebec,QC,Quebec,0.323744298,0.076332572,Liberal,TRUE
